,Title,Published_date,Views,Likes,duration,Comments,durationSecs,Month
552,How I Deal With HATE - Ranveer's LifeHacks | BeerBiceps,2016-12-06,80011,7165,PT7M18S,583,438.0,Dec
553,Beginner's Egg Cooking - Top 10 Tips | BeerBiceps Cooking Tutorials,2016-12-04,224194,7781,PT7M11S,219,431.0,Dec
554,Aamir Khan's DIRTY SECRET - Dangal Transformation Natural? | BeerBiceps Steroids Talk,2016-11-30,733633,29745,PT9M9S,2047,549.0,Nov
555,How To Chase Your DREAMS - Ranveer's LifeHacks | BeerBiceps,2016-11-29,44994,2391,PT9M,156,540.0,Nov
556,Easy Thai Prawn Stir Fry | Thai Cooking TUTORIAL | BeerBiceps Prawns Recipes,2016-11-27,20715,279,PT11M30S,18,690.0,Nov
557,Complete PCOS/PCOD Guide | BeerBiceps Health,2016-11-24,357728,24179,PT12M5S,810,725.0,Nov
558,Be CONFIDENT In ANY Situation - Ranveer's LifeHacks | BeerBiceps,2016-11-21,175254,8190,PT7M3S,307,423.0,Nov
559,Easy Mangalorian Chicken - Chicken Pulimunchi | BeerBiceps Healthy Indian Curry,2016-11-20,25990,645,PT7M7S,25,427.0,Nov
560,Calisthenics Or Gym - What Is Better? | BeerBiceps Fitness,2016-11-17,308212,11698,PT10M41S,635,641.0,Nov
561,BEAT HEARTBREAK Like A BOSS! - Ranveer's LifeHacks | BeerBiceps,2016-11-14,88903,5030,PT4M28S,230,268.0,Nov
562,Keto Paneer Recipe - Paneer Hariyali Tikka | BeerBiceps Vegetarian Ketogenic Diet,2016-11-13,204312,3536,PT7M28S,163,448.0,Nov
563,Easy Weight Loss Technique For Women - Top 5 Women's Fitness Tips | BeerBiceps Women's Fitness,2016-11-10,1350842,65829,PT13M23S,2360,803.0,Nov
564,5 Tips For Becoming A Successful Entrepreneur - Ranveer's Life Hacks | BeerBiceps,2016-11-08,22601,1558,PT8M9S,193,489.0,Nov
565,Kaju Paneer Curry | BeerBiceps Healthy Indian Paneer Recipes,2016-11-06,24921,676,PT8M39S,62,519.0,Nov
566,Build A Muscular Body Without Supplements | BeerBiceps Fitness,2016-11-03,555871,20592,PT12M17S,1164,737.0,Nov
567,Healthy Sheera - Diwali Dessert | BeerBiceps Indian Vegetarian Recipes,2016-10-30,22971,630,PT11M9S,57,669.0,Oct
568,Vegetarian Keto Diet Plan For Weight Loss | BeerBiceps Fitness,2016-10-27,702057,14794,PT9M2S,980,542.0,Oct
569,Chinese Omelette - Easy Egg Recipes | BeerBiceps Breakfast Recipes,2016-10-23,206646,4517,PT8M20S,99,500.0,Oct
570,"Thank You For 50,000 Subscribers | BeerBiceps",2016-10-20,5372,420,PT1M57S,122,117.0,Oct
571,Find Out Which Weight Is Best For Your Body - Heavy or Light | BeerBiceps Muscle Building Advice,2016-10-20,423549,14895,PT11M28S,536,688.0,Oct
572,EPIC Cheat Meal - Chicken Burger | BeerBiceps High Protein Recipes,2016-10-16,112346,3326,PT9M59S,146,599.0,Oct
573,World's Healthiest Cuisine? | BeerBiceps WEIGHT LOSS Advice,2016-10-13,115410,4040,PT10M41S,247,641.0,Oct
574,Honey Smoked Chicken Salad | BeerBiceps Easy Keto Salad Recipes,2016-10-09,41163,820,PT8M8S,33,488.0,Oct
575,Ranveer Singh Shoulder Workout | BeerBiceps Bollywood Bodies,2016-10-06,162321,3238,PT7M39S,127,459.0,Oct
576,Honey Chilli Chicken - Healthy Indian Chinese Recipe | BeerBiceps Chicken Recipes,2016-10-02,31429,831,PT8M6S,34,486.0,Oct
577,Is Soya Recommended For Body Builders? | BeerBiceps Fitness,2016-09-29,1107754,44002,PT5M58S,1691,358.0,Sep
578,Best Punjabi Chola Masala | High Protein | BeerBiceps Recipe,2016-09-25,310892,7229,PT8M35S,253,515.0,Sep
579,The BEST Weight Loss Advice You'll Get | BeerBiceps Weight Loss Motivation,2016-09-21,52064,1600,PT6M19S,97,379.0,Sep
580,Keto Chicken Breast Crown | BeerBiceps Keto Chicken Recipe,2016-09-18,113659,1829,PT6M50S,63,410.0,Sep
581,Lift Up Your Mood After A BreakUp | Breakup Motivation | BeerBiceps Fitness Motivational Video,2016-09-14,582380,18503,PT2M54S,537,174.0,Sep
582,Palak Paneer - Indian Spinach Recipe | BeerBiceps Healthy Punjabi Food,2016-09-11,48844,1008,PT6M23S,91,383.0,Sep
583,John Abraham Arm Workout - Detailed Arm Workout Plan In Gym | BeerBiceps,2016-09-08,195905,4382,PT11M9S,163,669.0,Sep
584,Mutton Keema Masala | BeerBiceps Recipes,2016-09-04,31841,830,PT7M36S,54,456.0,Sep
585,How India Can Win More Medals At The Olympics | BeerBiceps,2016-09-01,10835,708,PT6M17S,93,377.0,Sep
586,Best Fusion Omelette | Healthy Recipes | BeerBiceps Recipes,2016-08-28,881819,16443,PT5M38S,400,338.0,Aug
587,Chest Workout Plan | How To Get A Body Like Varun Dhawan | BeerBiceps Fitness,2016-08-25,394328,9734,PT10M25S,328,625.0,Aug
588,Keto Chicken Breast Pockets With Bacon | BeerBiceps Ketogenic Diet Recipes,2016-08-21,34473,438,PT7M16S,87,436.0,Aug
589,THIS Is How How Lose Weight - Diet Motivation | BeerBiceps,2016-08-18,459735,14755,PT7M12S,503,432.0,Aug
590,Soya Curry - South Indian Soya Chunks Recipe | BeerBiceps Healthy Vegetarian Recipes,2016-08-14,48037,1198,PT5M18S,44,318.0,Aug
591,Become A BETTER Athlete - Football Fitness Training | BeerBiceps,2016-08-11,46287,2356,PT7M30S,126,450.0,Aug
592,Curry Roast Chicken - Keto Indian Chicken Recipe | BeerBiceps Ketogenic Diet,2016-08-06,71235,1163,PT4M43S,74,283.0,Aug
593,Does Green Tea Help You With Weight Loss? | BeerBiceps Fitness,2016-08-04,741662,21625,PT5M58S,599,358.0,Aug
594,Mushroom Stuffed Omelette - Easy Egg Recipe | BeerBiceps Breakfast Recipes,2016-07-30,19651,476,PT5M41S,26,341.0,Jul
595,Are There Any Side Effects Of Creatine? | BeerBiceps Fitness,2016-07-28,757166,25445,PT7M29S,988,449.0,Jul
596,Lemon Chicken With Keto Greens | Easy & Best Keto Recipe | BeerBiceps Fitness,2016-07-24,664818,13560,PT5M40S,325,340.0,Jul
597,Keto Refeed Day 101 - Carb Up To Lose Weight | BeerBiceps Ketogenic Diet,2016-07-21,102260,2651,PT7M37S,235,457.0,Jul
598,Healthy Paneer Tikka Masala - Indian Bodybuilding Recipes | BeerBiceps Vegetarian,2016-07-17,129311,3060,PT6M32S,76,392.0,Jul
599,Pokemon Go Is Your Belly Fat SOLUTION | BeerBiceps Weight Loss Advice,2016-07-13,17235,508,PT4M36S,42,276.0,Jul
600,Healthy Paneer Chilli | BeerBiceps Vegetarian Indian Chinese Style Recipes,2016-07-10,156463,3288,PT7M2S,118,422.0,Jul
601,Salman Khan Leg Workout - Lower Body Workout In Gym | BeerBiceps Bollywood Bodies,2016-07-07,65420,1585,PT6M58S,92,418.0,Jul
602,Simple & Easy Recipe To Make Paneer At Home | BeerBiceps,2016-07-03,308234,8224,PT5M7S,191,307.0,Jul
603,Hrithik Roshan Back Workout - Detailed Back Workout in Gym | BeerBiceps Bollywood Bodies,2016-06-30,225772,4176,PT8M56S,196,536.0,Jun
604,High Protein & Fat Free Khichda | BeerBiceps Vegetarian Bodybuilding Recipes,2016-06-26,303957,5923,PT4M3S,223,243.0,Jun
605,Detailed Diet Plan for FAST Fat Loss - Ketogenic Diet  | BeerBiceps Keto Weight Loss,2016-06-23,1943651,34200,PT6M43S,1482,403.0,Jun
606,Build Muscle FAST - The Science Of Weight Training | BeerBiceps,2016-06-19,275777,9109,PT7M4S,185,424.0,Jun
607,"Thank You For 10,000 Subscribers | BeerBiceps",2016-06-16,7777,486,PT3M39S,114,219.0,Jun
608,Upma - Healthy Indian Vegetarian Recipes | BeerBiceps Breakfast,2016-06-12,152364,3875,PT3M59S,192,239.0,Jun
609,Bollywood Bodies - BeerBiceps FREE Training Program | BB Summer Level 2,2016-06-09,18108,447,PT5M20S,66,320.0,Jun
610,Fitness Motivation India | BeerBiceps Motivational,2016-06-04,182203,3032,PT3M15S,170,195.0,Jun
611,My KETO Experience - Mistakes & Advice | Weight Loss & Bodybuilding Ketogenic Diet | BeerBiceps,2016-06-02,296424,5702,PT10M58S,537,658.0,Jun
612,"Ketogenic Diet 101 - The FASTEST Weight Loss Diet | Details, Benefits & Results | BeerBiceps Health",2016-05-29,3455104,60268,PT10M3S,3405,603.0,May
613,Ramzan Training & Diet Plan for MUSCLE BUILDING - How To Lose Weight In Ramadan | BeerBiceps,2016-05-25,100769,7087,PT7M53S,672,473.0,May
614,Easy Roast Chicken | BeerBiceps Keto Recipes,2016-05-22,88867,856,PT6M23S,56,383.0,May
615,Tanmay Bhat Weight Loss Motivation | BeerBiceps BB Summer,2016-05-18,65220,1370,PT3M41S,82,221.0,May
616,Healthy Italian Grilled Fish | BeerBiceps Keto Diet Recipes,2016-05-14,50698,559,PT4M23S,42,263.0,May
617,How To Transform From Skinny To Ripped | BeerBiceps Fitness,2016-05-11,484037,13383,PT6M11S,411,371.0,May
618,Kerela Chicken - Indian Keto Recipes | BeerBiceps Chicken Recipes,2016-05-08,224321,3378,PT4M45S,184,285.0,May
619,The Cheat Meal Guide - Eat What You Want & Stay Thin | BeerBiceps Diet Advice,2016-05-05,210716,6893,PT5M39S,190,339.0,May
620,Protein Omelette | BeerBiceps Bodybuilding Breakfast Egg Recipes,2016-05-01,86635,1194,PT3M36S,74,216.0,May
621,Best Protein Powder For Different Body Types | BeerBiceps Fitness,2016-04-28,1036172,24441,PT6M43S,1085,403.0,Apr
622,Best Health Cooking Hacks | BeerBiceps Diet Food,2016-04-24,16481,626,PT5M2S,46,302.0,Apr
623,BB Summer - Free & Guided Weight Loss Plan | BeerBiceps Fitness,2016-04-21,782677,19191,PT7M12S,780,432.0,Apr
624,Chicken Seekh Kabab - Keto Recipes Indian Style | BeerBiceps Chicken Recipe,2016-04-17,194677,3356,PT4M28S,112,268.0,Apr
625,Full Body Transformation Routine For Men and Women | BB Summer | BeerBiceps Fitness,2016-04-14,715978,17353,PT10M53S,532,653.0,Apr
626,Smart Dieting - How To Diet And Lose Weight Fast For MEN & WOMEN | BeerBiceps Diet Advice,2016-04-10,231647,7819,PT6M20S,227,380.0,Apr
627,BB Summer - FREE & Guaranteed Weight Loss | BeerBiceps Fitness,2016-04-07,93743,3643,PT6M30S,292,390.0,Apr
628,Best Tandoori Chicken Recipe | BeerBiceps Recipes,2016-04-03,205428,3863,PT7M52S,160,472.0,Apr
629,3 Tips To Select The Best Gym | BeerBiceps Fitness,2016-03-31,330887,12015,PT4M34S,420,274.0,Mar
630,Paneer Bhurji | BeerBiceps Vegetarian Recipes,2016-03-27,323862,9072,PT4M22S,207,262.0,Mar
631,Vegetarian Diet Plan For Bodybuilding | BeerBiceps Fitness,2016-03-24,907073,30329,PT7M43S,1505,463.0,Mar
632,Paneer Pakora Recipe | BeerBiceps HEALTHY Vegetarian,2016-03-20,96453,2908,PT5M17S,102,317.0,Mar
633,Triceps Workout For Beginners | BeerBiceps Workout,2016-03-17,133450,3945,PT4M19S,91,259.0,Mar
634,South Indian Egg Bhurji | BeerBiceps Healthy Breakfast Recipes,2016-03-13,35412,676,PT4M11S,47,251.0,Mar
635,How Many Eggs Should I Eat A Day | BeerBiceps Diet,2016-03-10,1063032,35131,PT6M1S,1617,361.0,Mar
636,Chicken Green Curry | Diet Food | BeerBiceps Recipe,2016-03-06,6685,194,PT7M11S,39,431.0,Mar
637,Chest Workout For Beginners | BeerBiceps Workout,2016-03-03,139574,3368,PT5M6S,67,306.0,Mar
638,Stuffed Masala Omelette | BeerBiceps Healthy Breakfast Recipes,2016-02-28,423133,8177,PT4M33S,297,273.0,Feb
639,Fitness Motivation India | BeerBiceps Motivation,2016-02-25,25158,1068,PT3M44S,84,224.0,Feb
640,Full Day Of Eating | INDIAN Diet For Bodybuilding | BeerBiceps Lean Bulking Diet,2016-02-21,620519,17579,PT7M41S,948,461.0,Feb
641,Find Out The How Much Protein Your Body Needs | Muscle Building | BeerBiceps Fitness,2016-02-18,654930,22202,PT6M14S,892,374.0,Feb
642,Dry Chicken Recipe - Healthy Tawa Chicken For Fat Loss and Bodybuilding | BeerBiceps Recipes,2016-02-14,152167,4093,PT5M30S,177,330.0,Feb
643,Top 3 Methods To Reduce MUSCLE SORENESS After Workout | BeerBiceps Gym Tips,2016-02-11,1727020,45715,PT5M55S,1838,355.0,Feb
644,Soya Tikki - Indian Snacks Recipes | BeerBiceps Recipes,2016-02-07,31861,795,PT5M28S,66,328.0,Feb
645,How To Lose Weight Fast At Home - What After Sugar? | BeerBiceps Diet Tips,2016-02-04,75508,2411,PT5M7S,122,307.0,Feb
646,Smoked Masala Lady Fish Fry | Diet Food | BeerBiceps Recipes,2016-01-31,72802,652,PT4M35S,59,275.0,Jan
647,Low Budget & Affordable Diet Plan | BeerBiceps Fitness,2016-01-28,552537,10849,PT6M30S,713,390.0,Jan
648,Best Soya Bhurjee Recipe | Diet Food | BeerBiceps Recipes,2016-01-24,642880,20157,PT4M31S,632,271.0,Jan
649,Are Fruits Good For Weight Loss ? | Is Fruit Sugar Bad For You ? | BeerBiceps Food Diet,2016-01-21,116574,3573,PT5M40S,226,340.0,Jan
650,General FITNESS QnA | BeerBiceps Livestream 3,2016-01-17,6047,130,PT16M31S,26,991.0,Jan
651,Is Non-Vegetarian Food Good Or Bad For Health? | BeerBiceps Diet Food,2016-01-14,131329,3206,PT6M47S,993,407.0,Jan
652,Grilled Chutney Fish - Healthy Fish Recipes | Weight Loss Recipe | BeerBiceps Diet Food,2016-01-10,8167,163,PT4M24S,9,264.0,Jan
653,Why Every Human Should Consider Taking Up Weight Training | BeerBiceps Livestream 2,2016-01-07,5859,152,PT20M28S,11,1228.0,Jan
654,Biceps Workout For Beginners | BeerBiceps Workout,2016-01-07,285223,7294,PT6M21S,155,381.0,Jan
655,The BeerBiceps Introduction | BeerBiceps Live Stream,2016-01-05,9446,305,PT12M42S,38,762.0,Jan
656,Paneer Cheese Kabab | High Protein Vegetarian Recipes | BeerBiceps Diet Food,2016-01-03,243305,3229,PT4M23S,70,263.0,Jan
657,Can You Stay Fit By Drinking Alcohol? | Alcohol & Fitness | BeerBiceps,2015-12-30,302695,8130,PT5M36S,416,336.0,Dec
658,Weight Loss Challenge For Beginners - #BB40Challenge FAQs | BeerBiceps,2015-12-27,23931,584,PT7M6S,54,426.0,Dec
659,How To Choose Best Supplement Powder In India - Bodybuilding | BeerBiceps Fitness,2015-12-24,721967,15850,PT6M3S,736,363.0,Dec
660,Healthy Indian Fish Recipes For Weight Loss - GRILLED Pomfret Recipe | BeerBiceps Food,2015-12-20,222744,1959,PT6M59S,85,419.0,Dec
661,Weight Loss Challenge For Beginners | Fitness Plan | BeerBiceps Fitness,2015-12-17,414379,9895,PT5M48S,697,348.0,Dec
662,Peanut Masala Paneer | HEALTHY Paneer Recipes for BODYBUILDING | BeerBiceps Diet,2015-12-13,73234,2015,PT5M45S,84,345.0,Dec
663,How To Kill Your Cravings? | BeerBiceps Diet,2015-12-10,355277,16686,PT5M54S,563,354.0,Dec
664,Shoulder Workout For Beginners - Dumbbells And Free Body | BeerBiceps Workout,2015-12-03,122853,3892,PT5M43S,76,343.0,Dec
665,My Message To 40+ Indians Everywhere - BeerBiceps Motivation,2015-11-26,8370,317,PT6M19S,26,379.0,Nov
666,Healthy Egg Pav Bhaji - High Protein Shakshuka | BeerBiceps Food,2015-11-22,28941,524,PT6M21S,37,381.0,Nov
667,Back Workout For Beginners | BeerBiceps Workout,2015-11-19,85509,2479,PT6M12S,78,372.0,Nov
668,Veg Diet For Bodybuilding - HIGH PROTEIN Vegetarian Diet | BeerBiceps Diet,2015-11-12,56462,1706,PT7M6S,147,426.0,Nov
669,Push Up Variations For Beginners - 5 Variations | BeerBiceps Workout,2015-11-05,289527,10421,PT6M7S,202,367.0,Nov
670,How To Squat For Beginners - Free & Weighted | BeerBiceps Workout,2015-10-29,226153,7809,PT4M40S,227,280.0,Oct
671,Should Girls Lift Weights? - 4 Biggest Benefits | BeerBiceps Fitness,2015-10-22,32587,1784,PT6M13S,93,373.0,Oct
672,How To Lose Weight & Get Lean | BeerBiceps Workout,2015-10-15,497966,13607,PT5M34S,503,334.0,Oct
673,How To Reduce Belly Fat Easily - Detailed Explanation | BeerBiceps Fitness,2015-10-11,1730210,49801,PT6M55S,1279,415.0,Oct
674,Whole Grilled Fish - Chinese Style | Healthy Recipe - BeerBiceps Food,2015-10-08,155060,846,PT8M8S,46,488.0,Oct
675,What Are The Benefits & Side Effects Of Whey Protein | The Scientific Truth | BeerBiceps Gym Tips,2015-10-04,691253,20873,PT5M39S,802,339.0,Oct
676,BEST Fat Loss Workout For Indian Women | BeerBiceps Fitness,2015-10-01,679689,24833,PT5M45S,724,345.0,Oct
677,Food To Gain Weight For Men & Women - BeerBiceps Diet Advice,2015-09-27,67522,2279,PT4M24S,72,264.0,Sep
678,How To Put On Weight Faster | BeerBiceps Fitness,2015-09-24,237336,6142,PT6M51S,206,411.0,Sep
679,Tandoori Chicken Recipe (Fat Free) - Healthy Indian Food For Bodybuilding | BeerBiceps Food,2015-09-20,339644,7897,PT6M25S,280,385.0,Sep
680,Healthy Chicken Recipe - How To Cook Juicy Chicken Breast | BeerBiceps Food,2015-09-17,232893,3202,PT4M10S,116,250.0,Sep
681,What Should I Eat After A Workout - Post-Exercise Nutrition | BeerBiceps Diet,2015-09-13,84944,2831,PT3M11S,112,191.0,Sep
682,What Should I Eat Before A Workout - Pre-Exercise Nutrition - BeerBiceps Diet,2015-09-10,189189,6182,PT4M6S,188,246.0,Sep
683,Vegetarian Bodybuilding Diet - THE SCIENCE AND TRUTH - BeerBiceps Vegetarian Fitness,2015-08-30,81217,2111,PT4M6S,127,246.0,Aug
684,How Many Reps Should You Do To Build Muscle? | The TRUTH And SCIENCE | BeerBiceps Gym Tips,2015-08-26,58285,3569,PT4M13S,149,253.0,Aug
685,Are Carbs Good Or Bad? - The TRUTH And SCIENCE | BeerBiceps Diet Tips,2015-08-19,68464,2583,PT3M11S,134,191.0,Aug
686,Slow Roasted Pork Shoulder Recipe - India Specific | BeerBiceps,2015-08-16,99315,1283,PT11M14S,315,674.0,Aug
687,How To Lose Weight Fast For INDIANS - TOP 5 DIET TIPS | BeerBiceps Fitness,2015-08-15,50854,1337,PT5M2S,64,302.0,Aug
688,Gym Tips For Beginners In India | BeerBiceps Gym Tips,2015-08-15,102458,3247,PT5M2S,116,302.0,Aug
689,The Introduction | BeerBiceps,2015-08-15,260284,10212,PT4M2S,701,242.0,Aug
